ein,elf,tax_pd,subseccd,s501c3or4947a1cd,schdbind,politicalactvtscd,lbbyingactvtscd,subjto6033cd,dnradvisedfundscd,prptyintrcvdcd,maintwrkofartcd,crcounselingqstncd,hldassetsintermpermcd,rptlndbldgeqptcd,rptinvstothsecd,rptinvstprgrelcd,rptothasstcd,rptothliabcd,sepcnsldtfinstmtcd,sepindaudfinstmtcd,inclinfinstmtcd,operateschools170cd,frgnofficecd,frgnrevexpnscd,frgngrntscd,frgnaggragrntscd,rptprofndrsngfeescd,rptincfnndrsngcd,rptincgamingcd,operatehosptlcd,hospaudfinstmtcd,rptgrntstogovtcd,rptgrntstoindvcd,rptyestocompnstncd,txexmptbndcd,invstproceedscd,maintescrwaccntcd,actonbehalfcd,engageexcessbnftcd,awarexcessbnftcd,loantofficercd,grantoofficercd,dirbusnreltdcd,fmlybusnreltdcd,servasofficercd,recvnoncashcd,recvartcd,ceaseoperationscd,sellorexchcd,ownsepentcd,reltdorgcd,intincntrlcd,orgtrnsfrcd,conduct5percentcd,compltschocd,f1096cnt,fw2gcnt,wthldngrulescd,noemplyeesw3cnt,filerqrdrtnscd,unrelbusinccd,filedf990tcd,frgnacctcd,prohibtdtxshltrcd,prtynotifyorgcd,filedf8886tcd,solicitcntrbcd,exprstmntcd,providegoodscd,notfydnrvalcd,filedf8282cd,f8282cnt,fndsrcvdcd,premiumspaidcd,filedf8899cd,filedf1098ccd,excbushldngscd,s4966distribcd,distribtodonorcd,initiationfees,grsrcptspublicuse,grsincmembers,grsincother,filedlieuf1041cd,txexmptint,qualhlthplncd,qualhlthreqmntn,qualhlthonhnd,rcvdpdtngcd,filedf720cd,totreprtabled,totcomprelatede,totestcompf,noindiv100kcnt,nocontractor100kcnt,totcntrbgfts,prgmservcode2acd,totrev2acola,prgmservcode2bcd,totrev2bcola,prgmservcode2ccd,totrev2ccola,prgmservcode2dcd,totrev2dcola,prgmservcode2ecd,totrev2ecola,totrev2fcola,totprgmrevnue,invstmntinc,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,rntlexpnsreal,rntlexpnsprsnl,rntlincreal,rntlincprsnl,netrntlinc,grsalesecur,grsalesothr,cstbasisecur,cstbasisothr,gnlsecur,gnlsothr,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,grsalesinvent,lesscstofgoods,netincsales,miscrev11acd,miscrevtota,miscrev11bcd,miscrevtot11b,miscrev11ccd,miscrevtot11c,miscrevtot11d,miscrevtot11e,totrevenue,grntstogovt,grnsttoindiv,grntstofrgngovt,benifitsmembrs,compnsatncurrofcr,compnsatnandothr,othrsalwages,pensionplancontrb,othremplyeebenef,payrolltx,feesforsrvcmgmt,legalfees,accntingfees,feesforsrvclobby,profndraising,feesforsrvcinvstmgmt,feesforsrvcothr,advrtpromo,officexpns,infotech,royaltsexpns,occupancy,travel,travelofpublicoffcl,converconventmtng,interestamt,pymtoaffiliates,deprcatndepletn,insurance,othrexpnsa,othrexpnsb,othrexpnsc,othrexpnsd,othrexpnse,othrexpnsf,totfuncexpns,nonintcashend,svngstempinvend,pldgegrntrcvblend,accntsrcvblend,currfrmrcvblend,rcvbldisqualend,notesloansrcvblend,invntriesalesend,prepaidexpnsend,lndbldgsequipend,invstmntsend,invstmntsothrend,invstmntsprgmend,intangibleassetsend,othrassetsend,totassetsend,accntspayableend,grntspayableend,deferedrevnuend,txexmptbndsend,escrwaccntliabend,paybletoffcrsend,secrdmrtgsend,unsecurednotesend,othrliabend,totliabend,unrstrctnetasstsend,temprstrctnetasstsend,permrstrctnetasstsend,capitalstktrstend,paidinsurplusend,retainedearnend,totnetassetend,totnetliabastend,nonpfrea,totnooforgscnt,totsupport,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,pubsuppsubtot170,exceeds2pct170,pubsupplesspct170,samepubsuppsubtot170,grsinc170,netincunreltd170,othrinc170,totsupp170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,grsrcptsactivities509,txrevnuelevied509,srvcsval509,pubsuppsubtot509,rcvdfrmdisqualsub509,exceeds1pct509,subtotpub509,pubsupplesub509,samepubsuppsubtot509,grsinc509,unreltxincls511tx509,subtotsuppinc509,netincunrelatd509,othrinc509,totsupp509
940362025,E,201412,14,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,211383,0,Y,1703,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,5333158,0,663796,24,5,0,522200,165680899,0,0,0,0,0,0,0,0,0,165680899,54069108,0,0,0,0,0,0,0,0,0,14908631,82968,13632193,118683,1276438,-35715,1240723,0,0,0,0,0,0,0,0,0,522100,29556747,522100,15420481,522100,22127261,22771002,89875491,310866221,0,0,0,0,5996954,0,66583691,5940291,10510417,5832511,0,595772,260182,0,0,0,2446511,11090473,11640340,7679543,0,14153951,603911,0,320098,39513,0,8678015,796911,24941160,4099865,24324722,18064764,0,8402398,233001993,111928648,0,0,456347720,0,0,4664534011,0,0,66244952,0,2977532162,0,0,524408384,8800995877,2161952,0,0,0,0,0,0,0,7728462225,7730624177,0,0,0,0,0,1070371700,1070371700,8800995877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366066772,E,201412,14,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,212891,0,Y,427,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,5190832,0,220000,98,9,0,522130,166051367,0,0,0,0,0,0,0,0,0,166051367,34577696,0,0,0,0,0,0,0,0,0,733963912,3082716,733950653,0,13259,3082716,3095975,0,0,0,0,0,0,0,0,0,522130,18359006,0,0,0,0,0,18359006,222084044,0,15250,0,0,4790046,0,30020694,1580305,3422454,2473208,0,301443,188396,0,0,0,4194711,0,3594187,4428665,0,2216352,1375841,0,319678,716022,0,3988377,369764,11096621,13903504,54139761,0,0,8458572,151593851,0,304994551,0,50890,0,0,4810368955,0,4420192,17971739,2841890272,604500,0,568790,150951648,8131821537,23292705,0,1574065,0,0,0,434817700,0,6749914859,7209599329,0,0,0,0,0,922222208,922222208,8131821537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946069237,E,201412,14,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,89716,0,Y,200,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,3609103,0,1559790,42,25,0,522100,100658805,522100,4371051,522100,2448034,0,0,0,0,0,107477890,51849670,0,0,0,0,0,0,0,0,0,70604661,185481,70486478,164286,118183,21195,139378,0,0,0,0,0,0,0,0,0,522100,2134536,0,0,0,0,0,2134536,161601474,107000,0,0,0,3609103,0,12113419,1257338,4562621,1154604,0,48934,174694,0,0,60832,1572679,2097080,4565885,1302166,0,1555615,429964,0,0,64490598,0,1210171,123596,3797321,1152882,501267,8580,0,0,105896349,4510732,456579672,0,0,1652807,0,0,0,1086465,11696681,3585547472,0,3083593606,0,55852199,7200519634,36267456,0,0,0,0,0,0,0,6367971503,6404238959,0,0,0,0,0,796280675,796280675,7200519634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951184903,E,201412,14,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,77685,0,Y,938,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,4748520,0,964657,62,30,0,522100,144166525,522200,49478640,0,0,0,0,0,0,0,193645165,20422595,0,0,75234,0,0,0,75234,0,75234,0,2996071,0,0,0,2996071,2996071,0,0,0,0,0,0,0,0,0,522100,12430000,522100,2544730,522100,1900771,2814703,19690204,236829269,0,0,0,0,5713177,0,34233433,1020764,4769841,3102633,0,2555078,700830,6000,0,0,12658493,8880191,3998458,0,0,10159597,341355,0,0,27653089,0,7850346,612266,9201879,2545823,2245981,1019259,0,2084972,141353465,316469140,0,0,0,0,0,4077214695,0,3806128,53482281,0,0,1906704776,0,374039785,6731716805,41020351,0,0,0,0,0,25000000,0,5759976336,5825996687,0,0,0,0,0,905720118,905720118,6731716805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742615873,E,201412,27,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,7575,0,Y,948,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,9680091,0,1806516,147,42,0,524126,1138418349,0,0,0,0,0,0,0,0,0,1138418349,166863449,0,0,0,0,0,0,0,0,0,3146556280,267055,2989558172,74076,156998108,192979,157191087,0,0,0,0,0,0,0,0,0,524126,593091,0,0,0,0,0,593091,1463065976,0,0,0,0,10417274,0,61441207,5439721,7355507,4976681,0,1013420,982125,1174111,0,15418543,12145202,4102284,4016750,12937361,0,5198919,1985688,0,402831,0,0,5282075,0,566258069,211199851,147422239,30081039,0,32567556,1141818453,12585440,109888687,0,392308767,0,0,0,0,0,16777767,5039326498,392222758,0,0,34341144,5997451061,103871177,0,538850779,0,0,0,0,0,2793713941,3436435897,0,0,0,0,0,2561015164,2561015164,5997451061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590690965,E,201412,14,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,288271,0,Y,1500,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,3112746,0,152813,53,10,0,525990,141163171,525990,68337761,531390,385115,525990,1794548,525990,7106059,0,218786654,23195504,0,0,25100,0,0,0,25100,0,25100,302012998,5010169,301894282,4428900,118716,581269,699985,0,0,0,0,0,0,0,0,0,525990,6129,0,0,0,0,0,6129,242713372,0,0,0,0,3265559,0,53228763,1229592,5257678,4387953,0,391533,134513,32000,0,0,3552816,4388374,46805786,3557903,0,4916565,244574,0,437127,15070000,0,9296319,740029,23286188,6580836,1305798,11086806,0,0,199196712,53974210,240901390,0,3339986,0,0,3557088569,0,0,111702479,1202598119,0,32076889,0,64559266,5266240908,47687163,0,0,0,0,0,525709628,0,4193256766,4766653557,0,0,0,0,0,499587351,499587351,5266240908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376028123,E,201412,14,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,207025,0,Y,947,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,2323746,0,323126,48,0,0,900099,159733056,900099,30897773,900099,26441,0,0,0,0,0,190657270,6879620,0,0,572693,85290,259208,316830,313485,-231540,81945,0,4886272,0,4508688,0,377584,377584,0,0,0,0,0,0,0,0,0,525990,1363373,525990,1107849,0,0,285634,2756856,200753275,0,0,0,0,2384750,0,41098567,7218783,7462057,3277833,0,471590,173400,0,0,0,0,4559669,7035479,4510666,0,4771794,122191,0,514257,0,0,5010624,1305479,66199757,16722855,8674871,4299994,0,0,185814616,42204062,190752612,0,4388108,0,0,3615260771,0,3513024,48764990,1002369227,37820424,0,7411863,56948964,5009434045,124684705,0,1449644,0,13985494,0,0,0,4381990743,4522110586,0,0,0,0,0,487323459,487323459,5009434045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362154936,E,201412,9,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,33086,0,Y,597,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,2283558,1840115,868474,11,28,0,525100,3490621987,525100,33749972,0,0,0,0,0,0,0,3524371959,35737554,0,0,0,0,0,0,0,0,0,86670460388,0,86666216024,0,4244364,0,4244364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3564353877,0,0,0,1706827257,2133252,0,23602160,6213375,7574315,1902047,0,121596,115500,0,0,1818980,1256749,0,3053670,2589389,0,4331884,236498,0,37805,0,0,1626329,173150,240135,15341,12105159,54105003,0,0,1830079594,75338,51833723,0,221872698,0,0,0,0,1785989,9128433,4217588999,0,0,0,294365372,4796650552,311034747,0,0,0,0,0,0,0,665874476,976909223,0,0,0,0,0,3819741329,3819741329,4796650552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580904765,E,201412,14,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,80978,0,N,704,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,4208142,0,1287975,44,1,0,522291,133505544,525990,50253734,0,0,0,0,0,0,0,183759278,13265108,0,0,674229,0,31443,0,642786,0,642786,1005613493,1818533,1003725305,1394059,1888188,424474,2312662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199979834,214353,20000,0,0,4232238,0,39582991,8240729,6661378,3153656,0,430371,99609,0,0,0,8275435,3983146,5996213,1300671,0,4798867,386848,0,128419,16082064,299144,5028665,577363,15199920,14957893,13681419,288329,0,0,153619721,23309156,127695417,0,47246322,0,0,3074113853,0,2332312,110660989,0,1237000881,0,0,41800795,4664159725,50940922,0,0,0,0,0,0,0,4096343512,4147284434,0,0,0,0,0,516875291,516875291,4664159725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000680,E,201412,8,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,0,0,N,989,Y,N,N,Y,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,13888050,0,0,121,117,0,524298,383575544,524298,64539779,0,0,0,0,0,0,0,448115323,373634569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524298,109612598,0,0,0,0,0,109612598,931362490,4104200,1007600,2162700,315345913,7201488,0,51769844,8885728,3762523,3627134,0,1189679,861928,0,0,0,0,383070,3254189,22815641,0,403579,1573857,0,2160799,0,0,28980605,755093,4187895,99393760,174816621,10716000,0,-20672558,728687288,1841877,107717157,0,32162569,0,0,163303078,0,31672425,30604888,3473911944,60011795,0,165683163,579640125,4646549021,13337256,0,0,0,0,0,0,0,2990639641,3003976897,1642572124,0,0,0,0,0,1642572124,4646549021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230961140,E,201412,14,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,282,0,Y,826,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,3685621,0,845909,32,13,0,522291,149527084,522100,22982151,522200,4675382,522100,2475975,0,0,0,179660592,6633134,0,0,625556,0,243556,0,382000,0,382000,0,4851611,0,4872500,0,-20889,-20889,0,0,0,0,0,0,0,0,0,900099,8479894,0,0,0,0,0,8479894,195134731,168900,0,0,0,4429313,0,29112351,3190503,5635120,2787176,0,434247,208432,0,0,0,3547484,6659813,8036625,3390433,0,5885417,638899,0,0,17523898,0,6293693,1248105,46278407,10013380,12613509,5737856,0,10564786,184398347,589180814,170893872,0,0,0,0,3065205409,0,0,85417996,204511486,11000000,0,0,74868620,4201078197,29812459,0,0,0,4918547,0,0,0,3731223777,3765954783,0,0,0,0,692798,434430616,435123414,4201078197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940755684,E,201412,14,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,159688,0,Y,759,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,7386678,0,1066508,68,59,0,0,100988056,0,10384724,524298,6474913,0,12818652,0,0,0,130666345,15852001,0,0,0,0,0,0,0,0,0,345235516,3450702,343684620,0,1550896,3450702,5001598,0,0,0,0,0,0,0,0,0,900099,3022277,900099,1365519,900099,3776002,0,8163798,159683742,0,0,0,0,5544612,0,36161979,1829555,6523295,3187104,218411,245130,286308,0,0,0,307280,2581897,4111111,3764660,0,8557355,1397786,0,0,14347891,0,1837128,1052266,3361000,11325506,4921881,1622362,0,3800926,116985443,45802903,139670250,0,31911490,0,0,2819045824,0,2228946,5092373,1041438848,30889515,0,24438513,55188667,4195707329,49939203,0,0,0,5254745,0,0,0,3633924910,3689118858,0,0,0,0,0,506588471,506588471,4195707329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381350130,E,201412,14,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,202828,0,Y,602,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,9068821,0,451434,41,0,0,522130,86881677,0,0,0,0,0,0,0,0,0,86881677,36921435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522130,3755208,0,0,0,0,0,3755208,127558320,176000,0,0,0,9068821,0,22496451,1231354,3601756,2192908,0,71242,565396,0,0,0,0,1560343,2786542,2933148,0,2966090,84403,0,348722,6560674,0,3315525,359188,24240841,1034534,8510600,1129322,0,2927976,98161836,25150010,0,0,15434621,0,0,1094203287,0,2658466,31551788,0,2504082003,21661090,0,48324325,3743065590,59512220,0,0,0,0,0,0,0,3257225309,3316737529,0,0,0,0,0,426328061,426328061,3743065590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930257765,E,201412,14,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,83509,0,Y,657,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,6611139,0,861435,64,61,0,522100,84834028,522100,21020649,522100,12054954,522100,10935876,0,0,0,128845507,14318105,0,0,0,0,0,0,0,0,0,124958513,2248210,124400062,2216883,558451,31327,589778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143753390,0,0,0,9592760,7484790,0,27968582,3485620,6303050,3062416,0,417174,149481,0,0,0,16185520,6807826,8366437,4202660,0,6062146,457064,0,263575,45,0,2607289,577013,1078742,0,0,0,0,4384964,109457154,353200332,26859258,0,7558336,0,0,2157976681,0,4082976,10875570,944656042,39727304,0,0,14867828,3559804327,40946960,0,179748,0,1075679,0,0,0,3123196369,3165398756,0,0,0,0,0,394405571,394405571,3559804327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381215360,E,201412,14,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,0,0,Y,1043,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,6233549,0,295889,2,62,0,522291,86618968,522100,37184763,522291,18424145,525990,12539467,525990,1585510,895046,157247899,15960991,0,0,0,0,0,0,0,0,0,159299646,69262310,153975235,59152958,5324411,10109352,15433763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188642653,0,0,0,0,4362265,0,41365048,1394427,4538169,3268022,492815,553460,149086,0,0,0,0,3060457,7186781,2074956,0,5108053,426853,0,0,27173750,0,5007534,398753,14314417,7299872,4059221,0,0,0,132233939,199995673,67389,0,95600,0,0,2367140723,125539275,5061945,49784126,689261591,21159425,0,3682200,77707257,3539495204,17155405,0,0,0,13959824,0,403000000,0,2708554804,3142670033,0,0,0,0,0,396825171,396825171,3539495204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610461919,E,201412,12,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,163,0,Y,806,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,907203296,45567500,N,0,N,0,0,N,N,4263226,0,1626429,106,32,0,221112,893939098,221112,40527146,221112,13264198,221112,2937656,221112,153059,1949639,952770796,9852736,0,0,0,0,0,0,0,0,0,0,88510,0,7350,0,81160,81160,0,0,0,0,0,0,0,0,0,221112,277,0,0,0,0,1955141,1955418,964660110,0,0,0,0,3824505,0,50076332,10601858,11069065,4377684,798993,3747877,281569,90157,0,0,6859745,3252340,17686847,267911,0,11109343,4086150,0,44378,116148416,0,97167792,1220088,288307061,150337479,87888216,16292685,0,14278696,899815187,23069619,160000000,0,85812047,0,0,130495,121284932,161492695,2642901910,34724508,168990505,0,0,5149588,3403556299,68504365,0,0,10344839,0,0,2637566545,75000000,129587392,2921003141,0,0,0,0,0,482553158,482553158,3403556299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590746906,E,201412,14,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,82921,0,Y,945,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,2809161,0,332025,63,5,0,522100,95910229,522100,60778016,522100,656128,0,0,0,0,0,157344373,6920362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522100,4655739,522100,1832255,522100,125297,28109,6641400,170906135,0,0,0,0,1677955,0,34987129,1162071,5971192,2878918,0,777717,95040,0,0,0,621585,0,5400322,1993987,0,7265829,385626,0,374770,11319439,0,5599472,840366,7579596,4056386,3252280,3227641,0,14046637,113513958,25926114,173426797,0,16704064,0,0,2399687554,0,2989799,89816384,365630543,48182440,0,0,137248620,3259612315,50650418,0,0,0,8097532,0,40000000,0,2757927312,2856675262,0,0,0,0,0,402937053,402937053,3259612315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740524729,E,201412,12,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,238,0,Y,358,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,1056816049,59523465,N,0,N,0,0,N,N,3573513,5000,1861744,92,63,0,221000,1092709637,221000,814209,221000,3278407,221000,129108,0,0,0,1096931361,13867512,0,101003,0,177123,0,0,0,177123,177123,0,109467,0,23102,0,86365,86365,0,0,0,0,0,0,1773,0,1773,221000,752977,221000,2173670,541519,60000,2364853,5351500,1116516637,0,0,0,0,2640220,0,20482428,3731964,4357971,1647906,0,2351900,160380,0,0,0,0,6586,328664,0,0,5591498,1914676,0,194225,82644463,0,70819329,3407089,242195787,28505688,516234203,15429731,0,48065153,1050709861,1868952,286676217,0,94019686,0,0,0,63974040,386398817,2157027872,0,0,0,0,118911523,3108877107,67199922,0,0,0,0,0,2214448838,0,188175105,2469823865,0,0,0,95,0,639053147,639053242,3108877107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626039479,E,201412,14,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,216801,0,Y,618,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,11591990,0,2955588,31,3,0,522100,99806422,522100,23584765,522100,654454,522100,2931390,0,0,0,126977031,0,0,0,202391,0,0,0,202391,0,202391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127179422,0,0,0,19573369,5510640,0,25646293,1200778,5908444,2281309,0,175221,103700,0,0,0,237699,2089257,4432429,3994755,0,2518959,59773,0,439606,0,0,4236830,0,4200000,7915358,1291540,0,0,0,91815960,21192359,436146421,0,0,0,0,2351508801,0,12342298,49539361,0,0,148595461,0,45462428,3064787129,40858498,0,0,0,3050835,0,0,0,2632538854,2676448187,0,0,0,0,0,388338942,388338942,3064787129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
